"hamilton-federalist" "jay-federalist" "madison-federalist"
"exportation" 0.00175767003260478 0 0.00242371361399937
"extravagance" 0.00263650504890717 0 0
"extricate" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"fabric" 0.00175767003260478 0 0.00242371361399937
"fails" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"fairest" 0.00263650504890717 0 0
"faithfully" 0.00175767003260478 0 0.00242371361399937
"fame" 0.00263650504890717 0 0
"farther" 0.00087883501630239 0 0.00484742722799874
"ferments" 0.00263650504890717 0 0
"fettered" 0.00263650504890717 0 0
"fifteenth" 0.00175767003260478 0 0.00242371361399937
"figure" 0.00175767003260478 0.0117536436295252 0
"fire" 0.00087883501630239 0 0.00484742722799874
"fisheries" 0.00175767003260478 0.0117536436295252 0
"flourishing" 0.00175767003260478 0 0.00242371361399937
"forbearance" 0.00175767003260478 0 0.00242371361399937
"forfeiture" 0.00175767003260478 0 0.00242371361399937
"fortifications" 0.00263650504890717 0 0
"forts" 0.00087883501630239 0 0.00484742722799874
"fortunately" 0.00087883501630239 0 0.00484742722799874
"fortune" 0.00175767003260478 0 0.00242371361399937
"fountain" 0.00175767003260478 0 0.00242371361399937
"fraud" 0.00263650504890717 0 0
"fraudulent" 0.00175767003260478 0.0117536436295252 0
"frequency" 0.00263650504890717 0 0
"fruitful" 0.00175767003260478 0 0.00242371361399937
"frustrated" 0.00175767003260478 0 0.00242371361399937
"fulfilled" 0 0.0117536436295252 0.00484742722799874
"function" 0 0 0.00727114084199811
"futile" 0.00263650504890717 0 0
"futurity" 0.00175767003260478 0 0.00242371361399937
"gaining" 0.00263650504890717 0 0
"going" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"gratification" 0.00263650504890717 0 0
"grievance" 0.00087883501630239 0 0.00484742722799874
"grounded" 0.00087883501630239 0 0.00484742722799874
"grown" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"guarded" 0.00263650504890717 0 0
"guarding" 0.00263650504890717 0 0
"habit" 0.00263650504890717 0 0
"habitual" 0.00175767003260478 0 0.00242371361399937
"hazarding" 0.00175767003260478 0.0117536436295252 0
"hearts" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"holland" 0.00087883501630239 0 0.00484742722799874
"horror" 0.00175767003260478 0 0.00242371361399937
"ibid" 0.00263650504890717 0 0
"idle" 0.00263650504890717 0 0
"illustrations" 0.00175767003260478 0 0.00242371361399937
"imbecility" 0.00263650504890717 0 0
"immaterial" 0.00175767003260478 0 0.00242371361399937
"imminent" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"impede" 0.00175767003260478 0.0117536436295252 0
"imperfectly" 0.00175767003260478 0 0.00242371361399937
"impolitic" 0.00175767003260478 0 0.00242371361399937
"importing" 0.00263650504890717 0 0
"imposing" 0.00263650504890717 0 0
"improbably" 0.00087883501630239 0 0.00484742722799874
"improperly" 0.00175767003260478 0 0.00242371361399937
"improve" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"imprudent" 0.00263650504890717 0 0
"imputations" 0.00175767003260478 0.0117536436295252 0
"inattention" 0.00263650504890717 0 0
"inauspicious" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"incapacitated" 0.00175767003260478 0 0.00242371361399937
"includes" 0.00263650504890717 0 0
"including" 0 0 0.00727114084199811
"inconveniency" 0 0 0.00727114084199811
"inculcate" 0.00263650504890717 0 0
"incumbent" 0.00087883501630239 0 0.00484742722799874
"indebted" 0 0 0.00727114084199811
"indeterminate" 0.00087883501630239 0 0.00484742722799874
"indicate" 0.00263650504890717 0 0
"indifference" 0.00175767003260478 0.0117536436295252 0
"indiscriminately" 0.00263650504890717 0 0
"industrious" 0.00263650504890717 0 0
"industriously" 0.00175767003260478 0 0.00242371361399937
"ineffectual" 0.00087883501630239 0 0.00484742722799874
"inevitably" 0.00263650504890717 0 0
"infatuation" 0.00263650504890717 0 0
"infect" 0.00263650504890717 0 0
"inflamed" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"inflammatory" 0.00263650504890717 0 0
"inflexible" 0.00175767003260478 0 0.00242371361399937
"influencing" 0.00263650504890717 0 0
"informs" 0.00087883501630239 0 0.00484742722799874
"injunction" 0.00263650504890717 0 0
"injuries" 0.00175767003260478 0.0117536436295252 0
"inland" 0.00263650504890717 0 0
"insensible" 0.00175767003260478 0 0.00242371361399937
"insignificance" 0.00175767003260478 0.0117536436295252 0
"insignificant" 0.00263650504890717 0 0
"insinuated" 0.00263650504890717 0 0
"insisted" 0.00175767003260478 0 0.00242371361399937
"instantly" 0.00175767003260478 0 0.00242371361399937
"instructions" 0.00175767003260478 0 0.00242371361399937
"insufficient" 0.00087883501630239 0 0.00484742722799874
"insular" 0.00087883501630239 0 0.00484742722799874
"insult" 0 0.0117536436295252 0.00484742722799874
"intemperate" 0.00263650504890717 0 0
"intent" 0.00263650504890717 0 0
"interior" 0.00175767003260478 0 0.00242371361399937
"intermixed" 0 0 0.00727114084199811
"interpreted" 0.00263650504890717 0 0
"interwoven" 0.00175767003260478 0 0.00242371361399937
"intrust" 0.00263650504890717 0 0
"invariably" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"inventors" 0.00087883501630239 0 0.00484742722799874
"invidious" 0.00087883501630239 0.0235072872590503 0
"involving" 0.00263650504890717 0 0
"islands" 0.00263650504890717 0 0
"italy" 0.00175767003260478 0 0.00242371361399937
"justifiable" 0.00263650504890717 0 0
"kindled" 0.00175767003260478 0 0.00242371361399937
"landholder" 0.00263650504890717 0 0
"lawful" 0 0.0117536436295252 0.00484742722799874
"legally" 0.00175767003260478 0 0.00242371361399937
"lend" 0.00175767003260478 0 0.00242371361399937
"letting" 0.00175767003260478 0 0.00242371361399937
"level" 0.00087883501630239 0 0.00484742722799874
"levelled" 0.00263650504890717 0 0
"levies" 0.00263650504890717 0 0
"liberal" 0.00175767003260478 0 0.00242371361399937
"lists" 0.00263650504890717 0 0
"lives" 0.00087883501630239 0 0.00484742722799874
"loans" 0.00263650504890717 0 0
"louis" 0.00175767003260478 0.0117536436295252 0
"loves" 0 0 0.00727114084199811
"lycian" 0.00175767003260478 0 0.00242371361399937
"maintaining" 0 0 0.00727114084199811
"major" 0.00263650504890717 0 0
"malady" 0 0.0117536436295252 0.00484742722799874
"malignant" 0.00263650504890717 0 0
"manage" 0.00087883501630239 0.0235072872590503 0
"mask" 0.00087883501630239 0 0.00484742722799874
"master" 0.00263650504890717 0 0
"meeting" 0.00175767003260478 0 0.00242371361399937
"melancholy" 0.00175767003260478 0 0.00242371361399937
"memorable" 0.00175767003260478 0.0117536436295252 0
"middle" 0.00263650504890717 0 0
"minister" 0.00175767003260478 0.0117536436295252 0
"ministerial" 0.00087883501630239 0 0.00484742722799874
"misfortunes" 0.00175767003260478 0 0.00242371361399937
"mismanagement" 0.00263650504890717 0 0
"mistakes" 0.00263650504890717 0 0
"mixed" 0 0 0.00727114084199811
"monarchical" 0.00175767003260478 0 0.00242371361399937
"monuments" 0.00263650504890717 0 0
"mortal" 0.00175767003260478 0 0.00242371361399937
"move" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"multiplying" 0.00087883501630239 0 0.00484742722799874
"mutability" 0.00263650504890717 0 0
"navigable" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"nearer" 0.00263650504890717 0 0
"necessitated" 0.00263650504890717 0 0
"needful" 0 0 0.00727114084199811
"needs" 0.00175767003260478 0 0.00242371361399937
"newspapers" 0.00263650504890717 0 0
"nominating" 0.00263650504890717 0 0
"noticed" 0.00175767003260478 0 0.00242371361399937
"novelty" 0 0 0.00727114084199811
"nowhere" 0.00175767003260478 0 0.00242371361399937
"oath" 0.00087883501630239 0 0.00484742722799874
"obscure" 0.00087883501630239 0 0.00484742722799874
"obstinate" 0.00175767003260478 0 0.00242371361399937
"obstructions" 0.00175767003260478 0 0.00242371361399937
"obviated" 0 0 0.00727114084199811
"occupation" 0.00263650504890717 0 0
"occurs" 0.00175767003260478 0 0.00242371361399937
"opened" 0.00087883501630239 0 0.00484742722799874
"operated" 0.00263650504890717 0 0
"operative" 0.00175767003260478 0 0.00242371361399937
"opposers" 0.00263650504890717 0 0
"opulent" 0.00263650504890717 0 0
"orders" 0.00087883501630239 0.0235072872590503 0
"organized" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"originally" 0.00087883501630239 0 0.00484742722799874
"originating" 0.00175767003260478 0 0.00242371361399937
"outrage" 0.00175767003260478 0.0117536436295252 0
"overbalanced" 0.00263650504890717 0 0
"overbearing" 0.00087883501630239 0 0.00484742722799874
"overcome" 0.00175767003260478 0 0.00242371361399937
"overmatch" 0.00175767003260478 0 0.00242371361399937
"overturned" 0.00175767003260478 0 0.00242371361399937
"owing" 0.00263650504890717 0 0
"pace" 0.00175767003260478 0 0.00242371361399937
"pacific" 0.00175767003260478 0 0.00242371361399937
"page" 0.00263650504890717 0 0
"parallel" 0.00175767003260478 0 0.00242371361399937
"paramount" 0.00175767003260478 0 0.00242371361399937
"parcels" 0.00263650504890717 0 0
"pardons" 0.00263650504890717 0 0
"parliamentary" 0.00087883501630239 0 0.00484742722799874
"partialities" 0.00263650504890717 0 0
"passages" 0.00087883501630239 0 0.00484742722799874
"patrols" 0.00263650504890717 0 0
"patron" 0.00175767003260478 0 0.00242371361399937
"patronized" 0.00175767003260478 0 0.00242371361399937
"pause" 0.00175767003260478 0 0.00242371361399937
"peaceable" 0.00175767003260478 0 0.00242371361399937
"peculiarity" 0.00087883501630239 0 0.00484742722799874
"penalty" 0.00263650504890717 0 0
"peremptory" 0.00263650504890717 0 0
"pericles" 0.00263650504890717 0 0
"periodically" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"permitting" 0.00263650504890717 0 0
"persecution" 0.00263650504890717 0 0
"persuasion" 0.00263650504890717 0 0
"pervading" 0.00175767003260478 0 0.00242371361399937
"perversion" 0.00175767003260478 0 0.00242371361399937
"physical" 0.00263650504890717 0 0
"picture" 0.00175767003260478 0 0.00242371361399937
"plainest" 0.00263650504890717 0 0
"pleasing" 0.00175767003260478 0 0.00242371361399937
"pointing" 0 0 0.00727114084199811
"populousness" 0.00263650504890717 0 0
"ports" 0.00175767003260478 0.0117536436295252 0
"positions" 0.00263650504890717 0 0
"posse" 0.00263650504890717 0 0
"posture" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"practical" 0.00175767003260478 0 0.00242371361399937
"practices" 0.00175767003260478 0.0117536436295252 0
"precision" 0 0 0.00727114084199811
"predecessor" 0.00263650504890717 0 0
"predict" 0.00263650504890717 0 0
"prefixed" 0.00087883501630239 0 0.00484742722799874
"prepare" 0.00263650504890717 0 0
"preponderancy" 0.00175767003260478 0 0.00242371361399937
"preponderate" 0.00263650504890717 0 0
"preposterous" 0.00175767003260478 0 0.00242371361399937
"prescribing" 0.00087883501630239 0 0.00484742722799874
"presented" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"presumable" 0.00263650504890717 0 0
"pretension" 0.00263650504890717 0 0
"prevalent" 0.00175767003260478 0.0117536436295252 0
"procure" 0.00263650504890717 0 0
"procured" 0.00263650504890717 0 0
"projectors" 0.00175767003260478 0 0.00242371361399937
"prolong" 0.00263650504890717 0 0
"proportions" 0.00175767003260478 0 0.00242371361399937
"prostitute" 0.00263650504890717 0 0
"providence" 0 0.0352609308885755 0
"provoke" 0.00087883501630239 0.0235072872590503 0
"punctual" 0.00175767003260478 0.0117536436295252 0
"purchase" 0.00175767003260478 0.0117536436295252 0
"purity" 0.00175767003260478 0 0.00242371361399937
"questionable" 0.00263650504890717 0 0
"questioned" 0.00087883501630239 0 0.00484742722799874
"quick" 0.00087883501630239 0.0235072872590503 0
"quorum" 0.00087883501630239 0 0.00484742722799874
"quoted" 0.00263650504890717 0 0
"radically" 0.00175767003260478 0 0.00242371361399937
"rashly" 0.00087883501630239 0 0.00484742722799874
"ratifying" 0 0 0.00727114084199811
"re-eligibility" 0.00263650504890717 0 0
"rebellion" 0.00263650504890717 0 0
"rebellions" 0.00263650504890717 0 0
"recent" 0.00175767003260478 0 0.00242371361399937
"recognized" 0.00175767003260478 0 0.00242371361399937
"recommending" 0.00087883501630239 0 0.00484742722799874
"reconcilable" 0.00175767003260478 0 0.00242371361399937
"reconcile" 0.00175767003260478 0 0.00242371361399937
"reconciled" 0.00175767003260478 0 0.00242371361399937
"reconsideration" 0.00263650504890717 0 0
"rectify" 0.00263650504890717 0 0
"referring" 0.00263650504890717 0 0
"refinement" 0.00263650504890717 0 0
"reflected" 0.00175767003260478 0 0.00242371361399937
"refractory" 0.00263650504890717 0 0
"refuge" 0.00175767003260478 0 0.00242371361399937
"refusal" 0.00175767003260478 0 0.00242371361399937
"refuse" 0 0 0.00727114084199811
"refutation" 0.00263650504890717 0 0
"reign" 0.00263650504890717 0 0
"rejection" 0.00175767003260478 0.0117536436295252 0
"remarking" 0.00175767003260478 0 0.00242371361399937
"remembered" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"removable" 0 0 0.00727114084199811
"repress" 0.00175767003260478 0.0117536436295252 0
"requisites" 0.00263650504890717 0 0
"rescue" 0.00175767003260478 0 0.00242371361399937
"reservations" 0.00263650504890717 0 0
"reserve" 0.00175767003260478 0 0.00242371361399937
"resides" 0.00087883501630239 0 0.00484742722799874
"resisted" 0.00263650504890717 0 0
"resting" 0.00175767003260478 0 0.00242371361399937
"rightly" 0.00175767003260478 0 0.00242371361399937
"rigor" 0.00087883501630239 0 0.00484742722799874
"roads" 0 0 0.00727114084199811
"rotation" 0.00263650504890717 0 0
"sacrifices" 0 0 0.00727114084199811
"safest" 0.00263650504890717 0 0
"scarcity" 0.00263650504890717 0 0
"sciences" 0.00263650504890717 0 0
"scrupled" 0.00263650504890717 0 0
"seamen" 0.00175767003260478 0.0117536436295252 0
"season" 0.00175767003260478 0.0117536436295252 0
"secretary" 0.00263650504890717 0 0
"seditions" 0.00263650504890717 0 0
"seduce" 0.00263650504890717 0 0
"seized" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"selection" 0.00263650504890717 0 0
"sentences" 0.00263650504890717 0 0
"sets" 0.00175767003260478 0 0.00242371361399937
"settle" 0.00087883501630239 0.0235072872590503 0
"settlements" 0.00263650504890717 0 0
"severe" 0.00263650504890717 0 0
"simplicity" 0.00263650504890717 0 0
"sincerely" 0.00175767003260478 0.0117536436295252 0
"sixth" 0.00175767003260478 0 0.00242371361399937
"slaves" 0 0 0.00727114084199811
"slight" 0.00175767003260478 0 0.00242371361399937
"slightest" 0.00175767003260478 0 0.00242371361399937
"smallest" 0.00087883501630239 0 0.00484742722799874
"smallness" 0.00175767003260478 0 0.00242371361399937
"social" 0.00175767003260478 0 0.00242371361399937
"soil" 0.00263650504890717 0 0
"soils" 0.00175767003260478 0.0117536436295252 0
"solicitude" 0.00263650504890717 0 0
"solon" 0 0 0.00727114084199811
"somewhat" 0.00175767003260478 0 0.00242371361399937
"somewhere" 0.00263650504890717 0 0
"spectacle" 0.00263650504890717 0 0
"speculations" 0.00175767003260478 0 0.00242371361399937
"speedy" 0 0 0.00727114084199811
"spot" 0.00087883501630239 0 0.00484742722799874
"stages" 0.00175767003260478 0 0.00242371361399937
"stake" 0.00175767003260478 0 0.00242371361399937
"stationary" 0.00175767003260478 0 0.00242371361399937
"statutes" 0.00263650504890717 0 0
"steadily" 0 0.0352609308885755 0
"stood" 0.00087883501630239 0 0.00484742722799874
"storm" 0.00175767003260478 0 0.00242371361399937
"strengthen" 0.00175767003260478 0 0.00242371361399937
"strenuous" 0.00175767003260478 0 0.00242371361399937
"strikes" 0.00175767003260478 0 0.00242371361399937
"styled" 0.00263650504890717 0 0
"subdivisions" 0.00263650504890717 0 0
"subsistence" 0.00175767003260478 0 0.00242371361399937
"subtleties" 0.00263650504890717 0 0
"successively" 0.00263650504890717 0 0
"succor" 0.00175767003260478 0.0117536436295252 0
"suggests" 0.00175767003260478 0 0.00242371361399937
"suit" 0.00263650504890717 0 0
"summary" 0.00263650504890717 0 0
"superficial" 0.00263650504890717 0 0
"supplementary" 0.00263650504890717 0 0
"surrender" 0.00263650504890717 0 0
"surrendered" 0.00175767003260478 0 0.00242371361399937
"suspect" 0.00175767003260478 0.0117536436295252 0
"suspected" 0.00263650504890717 0 0
"suspended" 0.00263650504890717 0 0
"sustain" 0.00263650504890717 0 0
"sustained" 0.00087883501630239 0 0.00484742722799874
"swell" 0.00263650504890717 0 0
"symptoms" 0.00087883501630239 0 0.00484742722799874
"systematic" 0.00263650504890717 0 0
"t" 0.00263650504890717 0 0
"tacit" 0.00263650504890717 0 0
"taxed" 0.00175767003260478 0 0.00242371361399937
"tells" 0 0 0.00727114084199811
"tempers" 0.00175767003260478 0 0.00242371361399937
"tenacious" 0.00175767003260478 0 0.00242371361399937
"tending" 0.00263650504890717 0 0
"tenets" 0.00175767003260478 0.0117536436295252 0
"termination" 0.00175767003260478 0 0.00242371361399937
"theatre" 0.00175767003260478 0 0.00242371361399937
"theme" 0.00175767003260478 0 0.00242371361399937
"thence" 0.00263650504890717 0 0
"theoretical" 0.00175767003260478 0 0.00242371361399937
"thereby" 0 0.0235072872590503 0.00242371361399937
"therein" 0 0 0.00727114084199811
"thinking" 0.00175767003260478 0.0117536436295252 0
"thursday" 0.00263650504890717 0 0
"tides" 0 0.0352609308885755 0
"timidity" 0.00263650504890717 0 0
"took" 0.00175767003260478 0.0117536436295252 0
"topic" 0.00263650504890717 0 0
"topics" 0.00175767003260478 0 0.00242371361399937
"tracing" 0.00175767003260478 0 0.00242371361399937
"transfer" 0.00175767003260478 0 0.00242371361399937
"transmitted" 0.00175767003260478 0 0.00242371361399937
"tribes" 0.00087883501630239 0 0.00484742722799874
"twice" 0.00175767003260478 0.0117536436295252 0
"tyrants" 0.00263650504890717 0 0
"umpire" 0.00175767003260478 0.0117536436295252 0
"unauthorized" 0 0 0.00727114084199811
"unceasing" 0.00175767003260478 0 0.00242371361399937
"uncertainty" 0.00263650504890717 0 0
"unconfined" 0.00263650504890717 0 0
"uncontrolled" 0.00175767003260478 0 0.00242371361399937
"understandings" 0.00263650504890717 0 0
"undiminished" 0.00263650504890717 0 0
"unfortunately" 0.00263650504890717 0 0
"unhappily" 0.00175767003260478 0 0.00242371361399937
"unison" 0.00087883501630239 0 0.00484742722799874
"unjustifiable" 0.00263650504890717 0 0
"unpardonable" 0.00175767003260478 0 0.00242371361399937
"unprecedented" 0.00175767003260478 0 0.00242371361399937
"urgent" 0.00175767003260478 0 0.00242371361399937
"usefulness" 0.00263650504890717 0 0
"using" 0.00263650504890717 0 0
"v" 0.00263650504890717 0 0
"vanish" 0.00175767003260478 0 0.00242371361399937
"vanity" 0.00263650504890717 0 0
"venice" 0.00087883501630239 0 0.00484742722799874
"verdicts" 0.00263650504890717 0 0
"vermont" 0.00263650504890717 0 0
"vessels" 0.00175767003260478 0.0117536436295252 0
"vice" 0.00175767003260478 0 0.00242371361399937
"vicious" 0.00087883501630239 0 0.00484742722799874
"victories" 0.00263650504890717 0 0
"vigilant" 0.00263650504890717 0 0
"votaries" 0.00263650504890717 0 0
"waiving" 0.00175767003260478 0 0.00242371361399937
"wanton" 0.00263650504890717 0 0
"warned" 0.00087883501630239 0 0.00484742722799874
"waste" 0.00263650504890717 0 0
"watching" 0.00087883501630239 0.0117536436295252 0.00242371361399937
"wellinformed" 0.00175767003260478 0.0117536436295252 0
"whoever" 0.00263650504890717 0 0
"widely" 0.00175767003260478 0 0.00242371361399937
"wit" 0.00087883501630239 0 0.00484742722799874
"works" 0 0 0.00727114084199811
"worn" 0.00175767003260478 0 0.00242371361399937
"wound" 0.00175767003260478 0 0.00242371361399937
"writ" 0.00263650504890717 0 0
"writings" 0.00087883501630239 0 0.00484742722799874
"yielding" 0.00175767003260478 0 0.00242371361399937
"ablest" 0.00087883501630239 0.0117536436295252 0
"abounds" 0 0.0235072872590503 0
"absorbed" 0.00175767003260478 0 0
"abstracted" 0.00175767003260478 0 0
"abundance" 0.00087883501630239 0 0.00242371361399937
"abyss" 0.00175767003260478 0 0
"acceptable" 0.00175767003260478 0 0
"access" 0.00087883501630239 0 0.00242371361399937
"accession" 0.00087883501630239 0 0.00242371361399937
"accident" 0.00175767003260478 0 0
"accommodate" 0 0.0117536436295252 0.00242371361399937
"accomplices" 0.00175767003260478 0 0
"accomplishing" 0 0 0.00484742722799874
"accord" 0.00087883501630239 0.0117536436295252 0
"accounted" 0.00175767003260478 0 0
"accumulate" 0.00087883501630239 0 0.00242371361399937
"accumulated" 0.00087883501630239 0.0117536436295252 0
"accusations" 0.00175767003260478 0 0
"acknowledgments" 0 0.0117536436295252 0.00242371361399937
"acquiring" 0 0.0117536436295252 0.00242371361399937
"acted" 0.00087883501630239 0 0.00242371361399937
"actuate" 0 0.0117536436295252 0.00242371361399937
"adduced" 0.00175767003260478 0 0
"adepts" 0.00087883501630239 0 0.00242371361399937
"adjourn" 0.00175767003260478 0 0
"adjudications" 0 0.0117536436295252 0.00242371361399937
"adjust" 0.00087883501630239 0 0.00242371361399937
"adjusting" 0.00087883501630239 0 0.00242371361399937
"adjustment" 0.00087883501630239 0 0.00242371361399937
"admiration" 0.00175767003260478 0 0
"admire" 0.00087883501630239 0 0.00242371361399937
"admired" 0.00087883501630239 0 0.00242371361399937
"admittance" 0.00175767003260478 0 0
"advantageous" 0 0.0117536436295252 0.00242371361399937
"adventitious" 0.00175767003260478 0 0
"adventurers" 0 0 0.00484742722799874
"adventurous" 0.00175767003260478 0 0
"affects" 0.00175767003260478 0 0
"affirmance" 0.00175767003260478 0 0
"affording" 0.00175767003260478 0 0
"agent" 0.00175767003260478 0 0
"aggression" 0.00175767003260478 0 0
"aggressions" 0.00087883501630239 0.0117536436295252 0
"agitate" 0.00175767003260478 0 0
"agitated" 0.00087883501630239 0 0.00242371361399937
"agreements" 0.00175767003260478 0 0
"aids" 0 0.0235072872590503 0
"alacrity" 0.00087883501630239 0 0.00242371361399937
"alienate" 0.00175767003260478 0 0
"allowances" 0 0 0.00484742722799874
"alludes" 0.00087883501630239 0 0.00242371361399937
"allurements" 0.00175767003260478 0 0
"ally" 0.00175767003260478 0 0
"almighty" 0 0 0.00484742722799874
"along" 0.00175767003260478 0 0
"altered" 0.00175767003260478 0 0
"alternate" 0.00087883501630239 0 0.00242371361399937
"alternately" 0.00087883501630239 0 0.00242371361399937
"ambiguous" 0.00175767003260478 0 0
"amidst" 0.00175767003260478 0 0
"amongst" 0.00087883501630239 0.0117536436295252 0
"amuse" 0.00175767003260478 0 0
"analyze" 0.00175767003260478 0 0
"angles" 0.00087883501630239 0 0.00242371361399937
"animal" 0 0 0.00484742722799874
"animated" 0.00175767003260478 0 0
"animates" 0 0 0.00484742722799874
"annex" 0.00175767003260478 0 0
"announced" 0.00175767003260478 0 0
"annoy" 0.00087883501630239 0.0117536436295252 0
"annulled" 0.00087883501630239 0 0.00242371361399937
"answerable" 0.00175767003260478 0 0
"antagonists" 0.00175767003260478 0 0
"anywhere" 0.00087883501630239 0 0.00242371361399937
"apart" 0.00175767003260478 0 0
"apartment" 0.00175767003260478 0 0
"apology" 0.00175767003260478 0 0
"appease" 0.00087883501630239 0.0117536436295252 0
"appendages" 0.00175767003260478 0 0
"appoints" 0.00087883501630239 0 0.00242371361399937
"apprised" 0.00175767003260478 0 0
"approach" 0.00175767003260478 0 0
"approached" 0.00087883501630239 0.0117536436295252 0
"approaches" 0.00175767003260478 0 0
"appropriate" 0 0 0.00484742722799874
"appropriation" 0.00175767003260478 0 0
"april" 0.00175767003260478 0 0
"aptitude" 0.00175767003260478 0 0
"argued" 0.00175767003260478 0 0
"argument^s" 0.00175767003260478 0 0
"arisen" 0.00175767003260478 0 0
"arithmetic" 0.00175767003260478 0 0
"ascertaining" 0.00175767003260478 0 0
"aspire" 0.00087883501630239 0 0.00242371361399937
"assail" 0.00175767003260478 0 0
"assemblage" 0.00175767003260478 0 0
"assert" 0.00175767003260478 0 0
"assimilate" 0.00087883501630239 0.0117536436295252 0
"assimilated" 0.00087883501630239 0 0.00242371361399937
"assistants" 0.00175767003260478 0 0
"associates" 0.00175767003260478 0 0
"assure" 0.00087883501630239 0 0.00242371361399937
"astray" 0.00175767003260478 0 0
"athenians" 0.00087883501630239 0 0.00242371361399937
"atone" 0.00175767003260478 0 0
"attaching" 0.00087883501630239 0 0.00242371361399937
"attendant" 0.00175767003260478 0 0
"attentively" 0.00087883501630239 0.0117536436295252 0
"attract" 0.00175767003260478 0 0
"attracted" 0.00175767003260478 0 0
"attractive" 0.00087883501630239 0 0.00242371361399937
"attributed" 0.00175767003260478 0 0
"auspices" 0.00175767003260478 0 0
"authoritative" 0.00087883501630239 0 0.00242371361399937
"authorizing" 0.00087883501630239 0 0.00242371361399937
"auxiliaries" 0.00175767003260478 0 0
"avenge" 0.00175767003260478 0 0
"avenues" 0.00175767003260478 0 0
"aversion" 0.00175767003260478 0 0
"avoiding" 0.00087883501630239 0 0.00242371361399937
"avowed" 0.00087883501630239 0 0.00242371361399937
"awe" 0.00087883501630239 0 0.00242371361399937
"awed" 0.00087883501630239 0.0117536436295252 0
"badness" 0.00175767003260478 0 0
"baffle" 0.00175767003260478 0 0
"bait" 0.00175767003260478 0 0
"bankruptcy" 0 0 0.00484742722799874
"bar" 0.00175767003260478 0 0
"barefaced" 0.00175767003260478 0 0
"batteries" 0.00087883501630239 0 0.00242371361399937
"befallen" 0.00175767003260478 0 0
"behave" 0.00087883501630239 0 0.00242371361399937
"belief" 0.00175767003260478 0 0
"benevolent" 0.00175767003260478 0 0
"beset" 0.00175767003260478 0 0
"betrays" 0.00087883501630239 0 0.00242371361399937
"binds" 0.00087883501630239 0 0.00242371361399937
"bitter" 0.00175767003260478 0 0
"blackstone" 0.00175767003260478 0 0
"blemish" 0.00087883501630239 0 0.00242371361399937
"blending" 0.00087883501630239 0 0.00242371361399937
"blessed" 0.00087883501630239 0.0117536436295252 0
"boast" 0.00175767003260478 0 0
"border" 0.00175767003260478 0 0
"borderers" 0 0.0235072872590503 0
"borrow" 0.00087883501630239 0 0.00242371361399937
"bosom" 0.00087883501630239 0 0.00242371361399937
"bosoms" 0 0 0.00484742722799874
"breaks" 0.00175767003260478 0 0
"breasts" 0.00175767003260478 0 0
"breath" 0.00175767003260478 0 0
"brethren" 0 0.0117536436295252 0.00242371361399937
"brevity" 0.00175767003260478 0 0
"briefly" 0.00087883501630239 0 0.00242371361399937
"broken" 0.00175767003260478 0 0
"buildings" 0.00087883501630239 0 0.00242371361399937
"bulk" 0.00175767003260478 0 0
"cabinets" 0.00087883501630239 0.0117536436295252 0
"camp" 0.00175767003260478 0 0
"canada" 0.00087883501630239 0 0.00242371361399937
"cancel" 0 0.0235072872590503 0
"canvassed" 0.00175767003260478 0 0
"capricious" 0.00175767003260478 0 0
"cardinal" 0.00175767003260478 0 0
"carriers" 0.00175767003260478 0 0
"carries" 0.00087883501630239 0 0.00242371361399937
"cautious" 0.00175767003260478 0 0
"cavilling" 0.00175767003260478 0 0
"cavils" 0.00175767003260478 0 0
"celerity" 0.00175767003260478 0 0
"cement" 0.00175767003260478 0 0
"censures" 0.00087883501630239 0.0117536436295252 0
"central" 0 0 0.00484742722799874
"challenge" 0.00175767003260478 0 0
"channel" 0.00175767003260478 0 0
"chap" 0.00175767003260478 0 0
"characteristics" 0.00175767003260478 0 0
"characterized" 0.00087883501630239 0 0.00242371361399937
"checked" 0 0 0.00484742722799874
"cherish" 0.00087883501630239 0 0.00242371361399937
"cherishing" 0.00087883501630239 0 0.00242371361399937
"choosing" 0.00087883501630239 0.0117536436295252 0
"chords" 0.00175767003260478 0 0
"circle" 0.00087883501630239 0 0.00242371361399937
"circuitous" 0.00175767003260478 0 0
"circulated" 0.00175767003260478 0 0
"citing" 0 0 0.00484742722799874
